2.3190	12.50%	1 (x29)
2.2931	12.50%	1 (x30)
2.2906	9.38%	1 (x31)
2.3087	12.50%	1 (x28)
2.2783	15.62%	1 (x25)
2.3298	9.38%	1 (x21)
2.2915	15.62%	2 (x25)
2.2917	9.38%	2 (x31)
2.2656	21.88%	2 (x25)
2.2900	12.50%	2 (x29)
2.2846	9.38%	2 (x30)
2.2752	15.62%	3 (x27)
2.3638	9.38%	3 (x31)
2.2563	15.62%	3 (x30)
2.2845	15.62%	3 (x32)
2.2886	15.62%	3 (x31)
2.2978	12.50%	3 (x31)
2.2998	6.25%	3 (x30)
2.3448	6.25%	3 (x30)
2.2824	15.62%	3 (x30)
2.2436	21.88%	3 (x28)
2.2831	12.50%	3 (x29)
2.3479	12.50%	3 (x30)
2.3429	3.12%	3 (x31)
2.2695	15.62%	3 (x32)
2.2344	12.50%	3 (x30)
2.2654	12.50%	3 (x30)
2.3235	9.38%	3 (x32)
2.3072	12.50%	3 (x32)
2.2933	9.38%	3 (x30)
2.2815	9.38%	3 (x30)
2.3394	12.50%	3 (x32)
2.3360	9.38%	3 (x30)
2.3146	15.62%	3 (x31)
2.2716	25.00%	3 (x29)
2.3383	9.38%	3 (x26)
2.3112	9.38%	3 (x30)
2.3033	15.62%	3 (x26)
2.2990	9.38%	3 (x29)
2.3328	6.25%	3 (x31)
2.3243	18.75%	3 (x28)
2.3086	12.50%	3 (x29)
2.2952	6.25%	3 (x30)
2.2911	12.50%	3 (x29)
2.3081	6.25%	3 (x28)
2.3079	3.12%	3 (x31)
2.3297	9.38%	3 (x26)
2.2866	6.25%	3 (x29)
2.2769	15.62%	1 (x25)
2.2894	25.00%	1 (x28)
2.2920	12.50%	1 (x28)
2.2776	18.75%	1 (x27)
2.2810	12.50%	1 (x29)
2.2932	15.62%	1 (x28)
2.2865	18.75%	1 (x29)
2.2953	9.38%	1 (x30)
2.2723	15.62%	1 (x24)
2.1992	28.12%	1 (x26)
2.2942	9.38%	1 (x28)
2.3013	9.38%	1 (x29)
2.3330	6.25%	1 (x30)
2.2833	12.50%	1 (x31)
2.3102	12.50%	1 (x31)
2.2286	21.88%	1 (x32)
2.3449	6.25%	1 (x26)
2.2811	21.88%	1 (x29)
2.2713	15.62%	1 (x28)
2.3370	9.38%	1 (x32)
2.3280	3.12%	1 (x30)
2.2484	25.00%	1 (x29)
2.3336	12.50%	1 (x32)
2.3465	9.38%	1 (x30)
2.2764	18.75%	1 (x30)
2.2233	21.88%	1 (x28)
2.3404	12.50%	1 (x30)
2.3520	9.38%	1 (x30)
2.3137	6.25%	1 (x31)
2.2637	18.75%	1 (x30)
2.3016	6.25%	1 (x29)
2.3763	6.25%	1 (x28)
2.2708	18.75%	1 (x28)
2.2806	9.38%	1 (x28)
2.3114	6.25%	1 (x29)
2.2910	9.38%	1 (x29)
2.2825	9.38%	1 (x27)
2.2987	12.50%	1 (x29)
2.2436	9.38%	7 (x21)
2.3227	6.25%	7 (x20)
2.2938	6.25%	7 (x28)
2.3094	12.50%	4 (x18)
2.3323	9.38%	4 (x27)
2.2646	15.62%	4 (x29)
