Reading dataset
Processing images into graphs... Took 95.29705357551575s
2.2915	9.38%	1 (x14)
2.2789	3.12%	0 (x12)
2.2474	18.75%	1 (x14)
2.2984	12.50%	1 (x16)
2.2872	15.62%	1 (x18)
2.2653	18.75%	1 (x18)
2.2905	12.50%	1 (x14)
2.2650	9.38%	1 (x18)
2.2645	18.75%	1 (x14)
2.4245	3.12%	1 (x19)
2.2462	15.62%	1 (x20)
2.1692	31.25%	1 (x22)
2.2402	15.62%	1 (x20)
2.3027	18.75%	1 (x21)
2.3250	18.75%	1 (x22)
2.2878	9.38%	1 (x20)
2.3297	12.50%	1 (x23)
2.2386	15.62%	1 (x21)
2.3838	9.38%	1 (x18)
2.2887	15.62%	1 (x19)
2.2224	15.62%	1 (x19)
2.2810	9.38%	1 (x16)
2.2693	15.62%	1 (x15)
2.3081	6.25%	1 (x19)
2.1905	21.88%	0 (x12)
2.1985	18.75%	1 (x13)
2.2970	15.62%	1 (x14)
2.3392	15.62%	1 (x16)
2.2671	18.75%	1 (x16)
2.2381	18.75%	1 (x20)
2.3793	9.38%	1 (x12)
2.2368	12.50%	0 (x13)
2.3652	6.25%	1 (x14)
2.3276	9.38%	0 (x12)
2.2050	18.75%	1 (x17)
2.2964	12.50%	1 (x16)
2.3063	15.62%	1 (x10)
2.3010	15.62%	1 (x16)
2.2641	12.50%	1 (x8)
2.2318	25.00%	7 (x11)
2.2705	31.25%	1 (x14)
2.2376	25.00%	1 (x13)
2.5549	9.38%	7 (x15)
2.2869	15.62%	1 (x17)
2.3551	3.12%	1 (x15)
2.3172	15.62%	1 (x15)
2.2469	9.38%	1 (x21)
2.2846	21.88%	1 (x19)
2.3022	12.50%	1 (x13)
2.2770	25.00%	1 (x13)
2.3203	15.62%	1 (x15)
2.2136	18.75%	1 (x15)
2.2338	18.75%	1 (x18)
2.3496	9.38%	1 (x12)
2.2400	25.00%	1 (x12)
2.2177	34.38%	1 (x14)
2.3096	15.62%	1 (x17)
2.2878	6.25%	1 (x13)
2.2833	18.75%	1 (x14)
2.2531	28.12%	1 (x15)
2.3205	6.25%	1 (x16)
2.2979	9.38%	2 (x12)
2.3190	9.38%	1 (x20)
2.2863	21.88%	1 (x10)
2.3113	12.50%	1 (x12)
2.2597	21.88%	1 (x14)
2.2747	12.50%	1 (x13)
2.2533	9.38%	1 (x17)
2.3812	6.25%	1 (x12)
2.3177	6.25%	1 (x12)
2.3160	3.12%	1 (x14)
2.2488	15.62%	1 (x14)
2.2790	9.38%	2 (x15)
2.2321	15.62%	1 (x14)
2.3102	6.25%	2 (x13)
2.2005	21.88%	1 (x14)
2.2583	15.62%	7 (x10)
2.2967	12.50%	1 (x16)
2.2329	18.75%	1 (x17)
2.2634	9.38%	1 (x14)
2.3083	21.88%	0 (x13)
2.2643	18.75%	1 (x19)
2.2494	12.50%	1 (x15)
2.3704	9.38%	1 (x14)
2.2571	18.75%	1 (x19)
2.3031	15.62%	1 (x15)
2.1963	18.75%	1 (x21)
2.2175	21.88%	1 (x14)
2.3223	9.38%	1 (x16)
2.2502	15.62%	0 (x12)
2.2968	9.38%	1 (x15)
2.2706	15.62%	1 (x15)
2.3995	9.38%	1 (x14)
2.2953	15.62%	1 (x17)
2.3246	9.38%	1 (x20)
2.2419	12.50%	1 (x17)
2.3114	9.38%	1 (x16)
2.3006	12.50%	1 (x14)
2.2164	18.75%	1 (x20)
2.3580	9.38%	1 (x16)
2.2676	12.50%	1 (x18)
2.2840	25.00%	1 (x18)
2.1682	28.12%	1 (x17)
2.2792	9.38%	1 (x18)
2.2339	21.88%	1 (x19)
2.3340	9.38%	1 (x16)
2.3332	3.12%	1 (x21)
2.3029	9.38%	1 (x24)
2.2946	15.62%	1 (x20)
2.3299	9.38%	1 (x23)
2.2810	9.38%	1 (x17)
2.2626	12.50%	1 (x24)
2.2149	15.62%	1 (x21)
2.2465	21.88%	1 (x19)
2.2088	12.50%	1 (x19)
2.2778	9.38%	1 (x17)
2.2452	18.75%	1 (x17)
2.3390	12.50%	1 (x22)
2.2311	21.88%	1 (x13)
2.2829	15.62%	1 (x16)
2.2601	25.00%	1 (x16)
2.3353	15.62%	1 (x12)
2.2650	9.38%	0 (x13)
2.3023	9.38%	0 (x16)
2.3109	21.88%	1 (x18)
2.2045	15.62%	0 (x15)
2.3225	12.50%	0 (x20)
2.1972	12.50%	0 (x15)
2.3631	3.12%	0 (x17)
2.2494	15.62%	0 (x14)
2.2881	15.62%	0 (x15)
2.2686	6.25%	0 (x13)
2.4217	9.38%	0 (x10)
2.2730	12.50%	0 (x16)
2.3399	6.25%	1 (x14)
2.3187	12.50%	0 (x13)
2.3184	12.50%	1 (x12)
2.2595	18.75%	1 (x12)
2.2772	6.25%	1 (x10)
2.2191	9.38%	1 (x13)
2.2673	18.75%	1 (x14)
2.2646	15.62%	1 (x14)
2.3564	6.25%	1 (x13)
2.2362	18.75%	1 (x16)
2.2409	15.62%	1 (x14)
2.3948	21.88%	1 (x17)
2.3545	9.38%	1 (x19)
2.2563	18.75%	1 (x13)
2.3414	15.62%	1 (x14)
2.1792	25.00%	1 (x16)
2.4959	9.38%	1 (x16)
2.3192	9.38%	1 (x18)
2.2314	6.25%	1 (x15)
2.3935	3.12%	1 (x14)
2.2505	12.50%	1 (x15)
2.2404	28.12%	1 (x17)
2.2699	9.38%	1 (x20)
2.2403	9.38%	1 (x22)
2.2534	12.50%	1 (x15)
2.4308	25.00%	1 (x15)
2.3570	15.62%	1 (x17)
2.3436	6.25%	1 (x11)
2.2787	18.75%	1 (x14)
2.2346	9.38%	8 (x13)
2.3289	15.62%	1 (x16)
2.3421	9.38%	1 (x18)
4.3380	9.38%	5 (x13)
2.2731	9.38%	1 (x19)
2.3565	21.88%	8 (x13)
2.3425	12.50%	1 (x17)
2.3148	15.62%	1 (x18)
2.2246	15.62%	1 (x19)
2.2787	18.75%	1 (x27)
2.3565	12.50%	1 (x17)
2.2947	15.62%	1 (x21)
2.3419	18.75%	1 (x16)
2.2185	12.50%	1 (x17)
2.3005	18.75%	1 (x14)
2.2991	15.62%	1 (x19)
2.2685	15.62%	1 (x13)
2.2083	12.50%	1 (x14)
2.2580	21.88%	1 (x21)
2.4822	6.25%	1 (x16)
2.2589	18.75%	1 (x15)
2.3323	12.50%	1 (x13)
2.3010	9.38%	1 (x11)
2.3255	15.62%	1 (x12)
2.3067	12.50%	1 (x17)
2.2461	21.88%	1 (x14)
2.2669	28.12%	1 (x22)
2.2653	18.75%	1 (x14)
2.2761	15.62%	1 (x21)
2.3435	12.50%	1 (x18)
2.3126	12.50%	1 (x16)
2.2446	21.88%	1 (x17)
2.3260	6.25%	1 (x22)
2.2506	15.62%	1 (x21)
2.1855	21.88%	1 (x20)
2.3045	12.50%	1 (x22)
2.2856	15.62%	1 (x21)
2.2365	25.00%	1 (x23)
2.2615	18.75%	1 (x19)
2.2383	21.88%	1 (x22)
2.2708	18.75%	1 (x14)
2.2438	15.62%	1 (x15)
2.4089	12.50%	1 (x18)
2.2564	9.38%	1 (x16)
2.3328	15.62%	1 (x17)
2.3537	15.62%	1 (x17)
2.2506	21.88%	1 (x13)
2.3648	12.50%	1 (x11)
2.3179	12.50%	1 (x15)
2.1832	25.00%	1 (x17)
2.2535	15.62%	1 (x16)
2.3862	12.50%	1 (x21)
2.2888	18.75%	1 (x16)
2.2912	15.62%	0 (x12)
2.3565	12.50%	1 (x12)
2.2256	25.00%	1 (x15)
2.3909	6.25%	1 (x13)
2.2460	15.62%	1 (x13)
2.2763	15.62%	1 (x16)
2.2547	18.75%	1 (x15)
2.3298	18.75%	1 (x14)
2.2924	18.75%	1 (x12)
2.3259	6.25%	1 (x13)
2.2064	25.00%	1 (x17)
2.3315	3.12%	1 (x16)
2.2215	12.50%	1 (x17)
2.2677	9.38%	1 (x18)
2.2477	18.75%	1 (x21)
2.3456	6.25%	1 (x14)
2.2024	15.62%	1 (x17)
2.2921	15.62%	1 (x18)
2.3805	9.38%	1 (x20)
2.2475	15.62%	1 (x17)
2.2933	9.38%	1 (x19)
2.2278	12.50%	1 (x16)
2.2735	9.38%	1 (x14)
2.2565	12.50%	1 (x19)
2.1933	21.88%	1 (x20)
2.3774	9.38%	1 (x18)
2.2947	9.38%	1 (x15)
2.2927	12.50%	1 (x18)
2.3436	18.75%	1 (x16)
2.3332	15.62%	1 (x19)
2.3454	21.88%	1 (x18)
2.3450	9.38%	1 (x18)
2.2892	12.50%	1 (x17)
2.2069	18.75%	1 (x12)
2.1509	21.88%	1 (x14)
2.5047	15.62%	1 (x17)
2.2737	18.75%	1 (x15)
2.3049	15.62%	0 (x11)
2.3060	9.38%	1 (x13)
2.3449	15.62%	1 (x15)
2.2654	9.38%	1 (x16)
2.2579	12.50%	1 (x13)
2.4831	9.38%	1 (x17)
2.3427	12.50%	0 (x13)
2.2968	15.62%	0 (x14)
2.3003	18.75%	1 (x15)
2.2898	6.25%	0 (x11)
2.2224	21.88%	0 (x15)
2.2225	12.50%	0 (x16)
2.4343	12.50%	1 (x15)
2.3053	9.38%	0 (x12)
2.3373	9.38%	1 (x12)
2.3223	18.75%	1 (x13)
2.2998	12.50%	1 (x11)
2.3365	9.38%	1 (x15)
2.3452	12.50%	1 (x10)
2.2111	12.50%	1 (x12)
2.3115	3.12%	1 (x16)
2.2649	21.88%	1 (x19)
2.2929	6.25%	1 (x15)
2.2465	15.62%	1 (x15)
2.2518	12.50%	0 (x12)
2.3490	3.12%	1 (x17)
2.2118	21.88%	1 (x18)
2.2872	9.38%	1 (x13)
2.3350	6.25%	3 (x12)
2.2868	15.62%	1 (x16)
2.2655	12.50%	1 (x11)
2.2390	25.00%	1 (x13)
2.2533	21.88%	1 (x13)
2.2415	15.62%	1 (x15)
2.3288	9.38%	1 (x15)
2.2939	6.25%	1 (x12)
2.2711	12.50%	1 (x13)
2.2559	25.00%	1 (x20)
2.2801	15.62%	1 (x15)
2.2131	15.62%	1 (x14)
2.2397	15.62%	0 (x11)
2.2729	21.88%	1 (x18)
2.2057	25.00%	1 (x17)
2.2393	9.38%	1 (x17)
2.3380	9.38%	1 (x14)
2.2833	9.38%	1 (x16)
2.1862	15.62%	1 (x14)
2.2572	12.50%	1 (x18)
2.3047	9.38%	1 (x18)
2.2717	6.25%	1 (x17)
2.3422	9.38%	1 (x15)
2.2583	18.75%	1 (x17)
2.1403	25.00%	1 (x17)
2.2623	9.38%	1 (x12)
2.3958	12.50%	1 (x11)
2.3774	6.25%	1 (x19)
2.2807	18.75%	1 (x15)
2.3689	12.50%	1 (x17)
2.2250	12.50%	0 (x13)
2.1490	34.38%	1 (x18)
2.3133	12.50%	1 (x19)
2.2977	12.50%	1 (x21)
2.2900	12.50%	1 (x19)
2.1939	18.75%	1 (x18)
2.2658	12.50%	1 (x16)
2.2847	9.38%	1 (x18)
2.2545	18.75%	1 (x18)
2.1872	25.00%	1 (x18)
2.2747	9.38%	1 (x20)
2.3102	12.50%	1 (x23)
2.3136	9.38%	1 (x13)
2.2427	21.88%	1 (x20)
2.2097	15.62%	1 (x23)
2.2347	12.50%	1 (x21)
2.3607	12.50%	1 (x23)
2.2772	25.00%	1 (x23)
2.2676	6.25%	1 (x18)
2.3589	9.38%	1 (x19)
2.2690	9.38%	1 (x14)
2.3714	15.62%	1 (x19)
2.2838	9.38%	1 (x15)
2.2173	31.25%	1 (x22)
2.2742	15.62%	1 (x17)
2.2278	18.75%	1 (x16)
2.2739	15.62%	1 (x14)
2.3375	21.88%	1 (x17)
2.2721	15.62%	1 (x21)
2.2524	21.88%	1 (x19)
2.2313	25.00%	1 (x20)
2.1802	31.25%	1 (x13)
2.2356	15.62%	1 (x10)
2.2150	21.88%	1 (x15)
2.2121	15.62%	1 (x14)
2.2744	12.50%	1 (x15)
2.2180	15.62%	1 (x22)
2.3006	12.50%	1 (x17)
2.2927	6.25%	1 (x17)
2.2561	21.88%	1 (x19)
2.3070	15.62%	1 (x16)
2.2562	28.12%	1 (x15)
2.2688	18.75%	1 (x14)
2.2860	12.50%	1 (x15)
2.2339	12.50%	1 (x13)
2.1963	25.00%	1 (x16)
2.1772	28.12%	1 (x18)
2.1973	15.62%	1 (x18)
2.1714	25.00%	1 (x21)
2.2738	12.50%	1 (x18)
2.2504	12.50%	1 (x20)
2.3082	15.62%	1 (x17)
2.1840	21.88%	1 (x23)
2.3324	3.12%	1 (x19)
2.2536	12.50%	1 (x19)
2.2715	15.62%	1 (x17)
2.2949	12.50%	1 (x21)
2.2905	15.62%	1 (x17)
2.3394	6.25%	1 (x17)
2.2346	21.88%	1 (x19)
2.2271	21.88%	1 (x23)
2.2180	15.62%	1 (x20)
2.2708	12.50%	1 (x25)
2.3035	12.50%	1 (x17)
2.2927	9.38%	1 (x21)
2.2915	15.62%	1 (x17)
2.3097	18.75%	1 (x23)
2.3538	12.50%	1 (x18)
2.2678	9.38%	1 (x22)
2.3070	12.50%	1 (x15)
2.1374	28.12%	1 (x23)
2.2014	15.62%	1 (x15)
2.2858	9.38%	1 (x13)
2.2880	12.50%	1 (x10)
2.2982	12.50%	1 (x17)
2.2285	21.88%	1 (x14)
2.2431	12.50%	1 (x15)
2.2893	12.50%	0 (x11)
2.3261	3.12%	0 (x9)
2.2848	15.62%	1 (x12)
2.3089	15.62%	0 (x10)
2.1724	12.50%	7 (x11)
2.2088	21.88%	0 (x13)
2.2457	31.25%	1 (x11)
2.3597	3.12%	7 (x10)
2.3346	9.38%	1 (x9)
2.2928	9.38%	1 (x11)
2.4275	25.00%	0 (x14)
2.2148	15.62%	0 (x11)
2.2431	12.50%	7 (x14)
2.2522	18.75%	7 (x9)
2.2446	15.62%	0 (x9)
2.2574	25.00%	1 (x10)
2.2852	15.62%	0 (x10)
2.3384	6.25%	7 (x12)
2.3324	12.50%	1 (x10)
2.3124	9.38%	7 (x10)
2.3324	3.12%	8 (x10)
2.2419	25.00%	1 (x9)
2.3363	12.50%	1 (x11)
2.2698	18.75%	0 (x10)
2.2167	28.12%	1 (x11)
2.2847	15.62%	1 (x13)
2.3281	3.12%	1 (x11)
2.2811	6.25%	1 (x14)
2.2950	3.12%	1 (x15)
2.2662	12.50%	1 (x14)
2.2920	15.62%	1 (x16)
2.2686	9.38%	1 (x17)
2.1969	18.75%	1 (x11)
2.2840	6.25%	1 (x15)
2.1901	21.88%	1 (x21)
2.2854	15.62%	1 (x19)
2.2773	9.38%	1 (x16)
2.3007	6.25%	1 (x16)
2.2884	12.50%	1 (x16)
2.2288	18.75%	1 (x17)
2.2545	12.50%	1 (x21)
2.2440	18.75%	1 (x19)
2.3124	12.50%	1 (x17)
2.2968	6.25%	1 (x22)
2.2251	18.75%	1 (x14)
2.3589	6.25%	1 (x21)
2.2960	12.50%	1 (x16)
2.2886	6.25%	1 (x17)
2.2386	15.62%	1 (x14)
2.3073	9.38%	1 (x14)
2.2962	6.25%	1 (x16)
2.2628	15.62%	1 (x14)
2.2436	18.75%	8 (x17)
2.2697	12.50%	1 (x15)
2.2660	21.88%	1 (x16)
2.3614	21.88%	1 (x17)
2.2178	21.88%	1 (x14)
2.3112	9.38%	1 (x14)
2.2757	9.38%	1 (x17)
2.2453	15.62%	1 (x15)
2.3594	12.50%	1 (x11)
2.2833	21.88%	1 (x15)
2.2836	6.25%	8 (x17)
2.3055	6.25%	1 (x11)
2.2815	18.75%	8 (x15)
2.2199	12.50%	1 (x15)
2.2992	9.38%	1 (x13)
2.2027	21.88%	1 (x20)
2.2831	18.75%	1 (x16)
2.2513	9.38%	1 (x16)
2.2563	15.62%	1 (x15)
2.3376	6.25%	1 (x18)
2.2850	12.50%	1 (x15)
2.2205	18.75%	1 (x22)
2.2818	6.25%	1 (x19)
2.1612	28.12%	1 (x16)
2.2623	15.62%	1 (x18)
2.1524	28.12%	1 (x19)
2.2514	15.62%	1 (x17)
2.3614	9.38%	1 (x18)
2.2933	9.38%	1 (x13)
2.2309	18.75%	1 (x12)
2.2050	12.50%	1 (x13)
2.1969	15.62%	1 (x18)
2.2988	6.25%	1 (x12)
